vehicle_id,route,direction_id,recorded_at,server_timestamp,lat,lng,bearing,speed,headsign,stop_name,is_accessible
Traian-TM,V1,1,2026-05-13T04:14:40+0000,1778645670000,45.7395782470703,21.1868591308594,63.7381095886231,9.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:14:52+0000,1778645680000,45.7397117614746,21.1871700286865,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:15:09+0000,1778645698000,45.7399406433106,21.1877098083496,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:15:25+0000,1778645712000,45.7401084899902,21.1881694793701,63.7381095886231,9.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:15:37+0000,1778645726000,45.7402381896973,21.1886596679687,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:15:59+0000,1778645739000,45.7403793334961,21.1891307830811,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:16:11+0000,1778645757000,45.7405891418457,21.1896800994873,63.7381095886231,9.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:16:29+0000,1778645773000,45.740779876709,21.1902294158936,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:16:46+0000,1778645787000,45.740909576416,21.1906890869141,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:16:57+0000,1778645807000,45.7411003112793,21.1913394927979,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:17:14+0000,1778645823000,45.7413787841797,21.1918106079101,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:17:26+0000,1778645838000,45.7414588928223,21.1923408508301,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:17:48+0000,1778645854000,45.7416305541992,21.1928691864014,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:18:05+0000,1778645866000,45.7417602539063,21.1932506561279,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:18:17+0000,1778645882000,45.7419700622559,21.1937503814697,63.7381095886231,9.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:18:34+0000,1778645902000,45.7421798706055,21.1944007873535,63.7381095886231,9.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:18:51+0000,1778645918000,45.7423210144043,21.1949291229248,63.7381095886231,9.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:19:03+0000,1778645932000,45.742488861084,21.1953792572022,63.7381095886231,10.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:19:20+0000,1778645950000,45.7426300048828,21.195779800415,63.7381095886231,4.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:19:32+0000,1778645964000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:19:49+0000,1778645978000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:20:11+0000,1778645994000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:20:23+0000,1778646008000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:20:39+0000,1778646024000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:20:57+0000,1778646039000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:21:08+0000,1778646055000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:21:25+0000,1778646068000,45.7426910400391,21.1959705352783,64.0277938842773,0.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:21:37+0000,1778646088000,45.742790222168,21.1961193084717,64.0277938842773,6.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:21:54+0000,1778646098000,45.7428817749023,21.1963291168213,64.0277938842773,7.0,"Mihai Viteazul","Constantin Brâncoveanu",0
Traian-TM,V1,1,2026-05-13T04:22:11+0000,1778646118000,45.7430801391602,21.1968307495117,64.0277938842773,8.0,"Mihai Viteazul","Ștefan cel Mare",0
Traian-TM,V1,1,2026-05-13T04:22:28+0000,1778646132000,45.743221282959,21.1971893310547,64.0277938842773,8.0,"Mihai Viteazul","Ștefan cel Mare",0
Traian-TM,V1,1,2026-05-13T04:22:45+0000,1778646148000,45.7433815002441,21.197639465332,64.0277938842773,8.0,"Mihai Viteazul","Ștefan cel Mare",0
Traian-TM,V1,1,2026-05-13T04:23:02+0000,1778646164000,45.7434997558594,21.1981296539307,64.0277938842773,9.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:23:14+0000,1778646178000,45.7608184814453,21.2567405700684,302.659210205078,11.0,Ardealul,Dacia,0
Traian-TM,V1,1,2026-05-13T04:23:13+0000,1778646180000,45.7436790466309,21.1986808776855,64.0277938842773,10.0,"Mihai Viteazul","Ștefan cel Mare",0
Traian-TM,V1,1,2026-05-13T04:23:30+0000,1778646192000,45.7438201904297,21.1991004943848,64.0277938842773,10.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:23:31+0000,1778646194000,45.7610397338867,21.2562103271484,302.659210205078,11.0,Ardealul,Dacia,0
"Ferdinand I-TM",V1,0,2026-05-13T04:23:43+0000,1778646208000,45.7612800598145,21.2557506561279,302.659210205078,11.0,Ardealul,Dacia,0
Traian-TM,V1,1,2026-05-13T04:23:42+0000,1778646208000,45.7440414428711,21.1996192932129,64.0277938842773,10.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:24:00+0000,1778646228000,45.7615585327148,21.2550792694092,284.63427734375,11.0,Ardealul,Dacia,0
Traian-TM,V1,1,2026-05-13T04:23:59+0000,1778646228000,45.7442893981934,21.2002906799316,64.0277938842773,10.0,"Mihai Viteazul","Ștefan cel Mare",0
Traian-TM,V1,1,2026-05-13T04:24:16+0000,1778646239000,45.7444190979004,21.2006893157959,64.0277938842773,10.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:24:17+0000,1778646244000,45.7616882324219,21.2544898986816,284.63427734375,11.0,Ardealul,Dacia,0
Traian-TM,V1,1,2026-05-13T04:24:28+0000,1778646259000,45.7446403503418,21.2014007568359,64.0277938842773,10.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:24:29+0000,1778646260000,45.7616500854492,21.2538604736328,263.555023193359,11.0,Ardealul,Dacia,0
"Ferdinand I-TM",V1,0,2026-05-13T04:24:46+0000,1778646272000,45.7615509033203,21.2534008026123,241.855194091797,11.0,Ardealul,Dacia,0
Traian-TM,V1,1,2026-05-13T04:24:45+0000,1778646273000,45.744758605957,21.2018604278564,64.0277938842773,9.0,"Mihai Viteazul","Ștefan cel Mare",0
Traian-TM,V1,1,2026-05-13T04:24:57+0000,1778646287000,45.7448883056641,21.2022495269775,64.0277938842773,8.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:24:58+0000,1778646288000,45.7613487243652,21.2528495788574,241.855194091797,11.0,Ardealul,Dacia,0
Traian-TM,V1,1,2026-05-13T04:25:14+0000,1778646301000,45.7449989318848,21.2026596069336,64.0277938842773,8.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:25:15+0000,1778646302000,45.7611999511719,21.2523593902588,249.938034057617,9.0,Ardealul,Dacia,0
"Ferdinand I-TM",V1,0,2026-05-13T04:25:37+0000,1778646318000,45.7610397338867,21.2518005371094,249.938034057617,11.0,Ardealul,Dacia,0
Traian-TM,V1,1,2026-05-13T04:25:36+0000,1778646321000,45.7451782226562,21.2032108306885,64.0277938842773,8.0,"Mihai Viteazul","Ștefan cel Mare",0
"Ferdinand I-TM",V1,0,2026-05-13T04:25:48+0000,1778646332000,45.7609100341797,21.2512607574463,249.938034057617,11.0,Ardealul,Dacia,0
