vehicle_id,route,direction_id,recorded_at,server_timestamp,lat,lng,bearing,speed,headsign,stop_name,is_accessible
GOB,E4b,0,2026-05-15T02:25:30.658Z,1778811923000,45.7494697570801,21.2012596130371,77.9228744506836,15.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:25:47.730Z,1778811939000,45.7496109008789,21.202220916748,77.9228744506836,20.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:26:09.753Z,1778811952000,45.7497596740723,21.2033100128174,77.9228744506836,25.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:26:21.047Z,1778811966000,45.7499313354492,21.2045497894287,77.9228744506836,25.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:26:32.114Z,1778811982000,45.7501182556152,21.2059497833252,77.9228744506836,25.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:26:49.101Z,1778811998000,45.7503204345703,21.207160949707,77.9228744506836,15.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:27:05.649Z,1778812012000,45.7503814697266,21.2074203491211,77.9228744506836,,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:27:21.887Z,1778812026000,45.7503814697266,21.2074203491211,77.9228744506836,,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:27:38.129Z,1778812040000,45.7503814697266,21.2074203491211,77.9228744506836,,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:27:54.580Z,1778812056000,45.7503814697266,21.2074203491211,77.9228744506836,,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:28:05.438Z,1778812070000,45.7503814697266,21.2074203491211,77.9228744506836,,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:28:21.734Z,1778812088000,45.7504386901856,21.2080593109131,77.9228744506836,14.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:28:38.027Z,1778812101000,45.75048828125,21.2082691192627,77.1725463867188,,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:28:54.309Z,1778812115000,45.7504997253418,21.2086296081543,77.1725463867188,20.0,Aeroport,"Gara de Nord",0
GOB,E4b,0,2026-05-15T02:29:05.410Z,1778812135000,45.7508888244629,21.2107200622559,77.1725463867188,35.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:29:21.659Z,1778812155000,45.7512817382812,21.2132091522217,77.1725463867188,36.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:29:43.261Z,1778812167000,45.7515182495117,21.2146492004395,77.1725463867188,32.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:29:59.780Z,1778812183000,45.7516708374024,21.2158203125,75.1580047607422,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:30:10.633Z,1778812195000,45.7516784667969,21.2158393859863,75.1580047607422,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:30:26.946Z,1778812211000,45.7516784667969,21.2158393859863,75.1580047607422,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:30:43.228Z,1778812231000,45.7518997192383,21.216890335083,71.0106582641602,29.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:30:59.689Z,1778812247000,45.7523002624512,21.2187309265137,71.0106582641602,35.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:31:15.833Z,1778812263000,45.7527503967285,21.2205390930176,71.0106582641602,29.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:31:32.127Z,1778812276000,45.7528610229492,21.221019744873,71.0106582641602,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:31:48.349Z,1778812290000,45.7528610229492,21.221019744873,71.0106582641602,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:32:04.886Z,1778812307000,45.7528610229492,21.221019744873,71.0106582641602,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:32:15.758Z,1778812321000,45.7528610229492,21.221019744873,71.0106582641602,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:32:32.078Z,1778812341000,45.7528610229492,21.221019744873,71.0106582641602,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:32:53.786Z,1778812356000,45.7531089782715,21.221960067749,71.0106582641602,23.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:33:04.829Z,1778812372000,45.7534484863281,21.2232303619385,71.0106582641602,22.0,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
GOB,E4b,0,2026-05-15T02:33:21.074Z,1778812384000,45.7536315917969,21.223560333252,71.0106582641602,,Aeroport,"Piața Timișoara 700 (Spitalul Militar)",0
