vehicle_id,route,direction_id,recorded_at,server_timestamp,lat,lng,bearing,speed,headsign,stop_name,is_accessible
TDH,5b,0,2026-05-14T02:01:48.251Z,1778724097000,45.752498626709,21.1991100311279,169.109939575195,11.0,"Ronaț","Dunărea",1
TDH,5b,0,2026-05-14T02:02:09.897Z,1778724112000,45.7525596618652,21.2003402709961,78.1361618041992,33.0,"Ronaț","Dunărea",1
TDH,5b,0,2026-05-14T02:02:20.842Z,1778724126000,45.7525787353516,21.2014904022217,80.7627105712891,,"Ronaț","Dunărea",1
TDH,5b,0,2026-05-14T02:02:41.994Z,1778724144000,45.7525787353516,21.2014999389648,80.7627105712891,,"Ronaț","Dunărea",1
TDH,5b,0,2026-05-14T02:02:53.083Z,1778724158000,45.7526016235352,21.2017097473145,80.7627105712891,15.0,"Ronaț","Dunărea",1
TDH,5b,0,2026-05-14T02:03:04.021Z,1778724173000,45.7528305053711,21.2032794952393,77.7343597412109,39.0,"Ronaț",Stadion,1
TDH,5b,0,2026-05-14T02:03:20.436Z,1778724189000,45.7532005310059,21.2057209014893,77.7343597412109,47.0,"Ronaț",Stadion,1
TDH,5b,0,2026-05-14T02:03:36.905Z,1778724199000,45.7534599304199,21.2073993682861,77.7343597412109,45.0,"Ronaț",Stadion,1
TDH,5b,0,2026-05-14T02:03:53.347Z,1778724224000,45.7534790039063,21.2093906402588,178.044052124023,24.0,"Ronaț",Nera,1
TDH,5b,0,2026-05-14T02:04:15.024Z,1778724238000,45.7529182434082,21.2098903656006,101.669715881348,29.0,"Ronaț",Nera,1
TDH,5b,0,2026-05-14T02:04:20.611Z,1778724254000,45.7525596618652,21.2120704650879,101.669715881348,40.0,"Ronaț",Nera,1
TDH,5b,0,2026-05-14T02:04:37.088Z,1778724264000,45.7525100708008,21.2133693695068,80.3950881958008,35.0,"Ronaț",Nera,1
TDH,5b,0,2026-05-14T02:04:53.250Z,1778724280000,45.7527503967285,21.2151794433594,80.4907989501953,29.0,"Ronaț","Gara de Nord (Dragalina)",1
TDH,5b,0,2026-05-14T02:05:09.703Z,1778724297000,45.7521209716797,21.2158603668213,195.95182800293,23.0,"Ronaț","Gara de Nord (Dragalina)",1
TDH,5b,0,2026-05-14T02:05:25.924Z,1778724309000,45.751651763916,21.2147903442383,255.456268310547,31.0,"Ronaț","Gara de Nord (Dragalina)",1
